,frame_idx,x,y,width,height,is_bball
872,625,262,331.0,28,21,False
873,626,237,512.0,14,32,False
874,626,233,379.0,11,23,False
875,626,263,374.0,16,31,False
876,626,252,331.0,34,27,False
877,627,230,332.0,55,70,False
878,628,209,513.0,17,31,False
879,628,226,380.0,44,22,False
880,628,246,330.0,35,26,False
881,629,187,512.0,35,32,False
882,629,221,359.0,36,40,False
883,629,268,331.0,9,20,False
884,630,177,503.0,47,41,False
885,630,216,333.0,57,66,False
886,631,163,505.0,46,39,False
887,631,212,376.0,57,29,False
888,631,238,332.0,31,20,False
889,632,159,506.0,43,38,False
890,632,207,380.0,63,19,False
891,632,251,333.0,14,18,False
892,633,151,518.0,33,26,False
893,633,212,488.0,10,22,False
894,633,203,335.0,58,76,False
895,634,144,528.0,26,16,False
896,634,207,488.0,12,23,False
897,634,198,368.0,35,30,False
898,634,228,336.0,29,22,False
899,635,203,489.0,16,28,False
900,635,222,338.0,31,39,False
901,636,205,493.0,8,20,False
902,636,217,351.0,8,27,False
903,636,235,340.0,13,16,False
904,637,212,531.0,19,13,False
905,637,201,494.0,10,31,False
906,637,186,387.0,29,11,False
907,638,197,494.0,31,50,False
908,638,228,381.0,22,18,False
909,639,193,493.0,27,51,False
910,639,223,379.0,23,28,False
911,639,207,344.0,14,11,False
912,640,176,489.0,30,55,False
913,640,223,376.0,18,29,False
914,640,207,336.0,18,17,False
915,641,174,486.0,26,58,False
916,641,185,334.0,38,55,False
917,642,167,497.0,20,47,False
918,643,146,512.0,32,32,False
919,644,135,517.0,32,27,False
920,644,171,376.0,37,32,False
921,645,223,389.0,22,26,False
922,645,168,382.0,39,30,False
923,645,191,336.0,35,36,False
924,646,172,387.0,76,47,False
925,647,182,409.0,69,44,False
926,648,185,413.0,68,66,False
927,649,221,467.0,34,38,False
928,649,185,420.0,21,34,False
929,650,222,496.0,34,35,False
930,651,129,532.0,23,12,False
931,651,226,517.0,31,27,False
932,652,224,518.0,33,26,False
933,652,190,426.0,14,28,False
934,653,140,520.0,25,24,False
935,653,225,498.0,33,34,False
936,653,188,415.0,21,39,False
937,654,146,521.0,29,23,False
938,654,225,481.0,33,32,False
939,654,170,392.0,47,58,False
940,655,161,521.0,17,23,False
941,655,225,465.0,34,32,False
942,655,173,393.0,54,52,False
943,656,169,525.0,17,19,False
944,656,226,450.0,33,31,False
945,656,181,404.0,55,32,False
946,657,178,530.0,17,14,False
947,657,178,392.0,81,76,False
948,658,180,534.0,19,10,False
949,658,218,412.0,42,42,False
950,659,222,410.0,33,32,False
951,660,228,405.0,20,11,False
952,662,169,490.0,22,18,False
953,663,174,493.0,18,15,False
954,665,227,401.0,14,10,False
955,666,150,524.0,13,12,False
956,666,228,403.0,14,11,False
957,667,139,514.0,36,30,False
958,667,222,407.0,20,12,False
959,668,145,515.0,32,29,False
960,668,222,410.0,21,13,False
961,669,160,519.0,19,25,False
962,670,164,527.0,13,17,False
963,672,210,420.0,36,12,False
964,677,226,423.0,42,23,False
965,678,212,414.0,63,23,False
966,679,206,402.0,75,34,False
967,680,209,395.0,79,28,False
968,681,214,380.0,75,38,False
969,682,218,363.0,69,50,False
970,683,223,351.0,56,57,False
971,684,227,341.0,50,61,False
972,685,229,377.0,22,19,False
973,685,233,334.0,38,34,False
974,686,230,373.0,18,21,False
975,686,237,328.0,18,10,False
976,687,231,369.0,15,20,False
977,687,246,346.0,19,16,False
978,687,209,321.0,45,29,False
979,688,204,316.0,58,70,False
980,689,203,311.0,55,70,False
981,690,204,305.0,56,67,False
982,691,175,530.0,33,14,False
983,691,202,290.0,65,71,False
984,692,180,524.0,38,20,False
985,692,206,312.0,59,53,False
986,692,246,267.0,27,31,True
987,693,185,523.0,24,21,False
988,693,207,308.0,38,38,False
989,693,262,243.0,28,29,True
990,694,187,522.0,25,22,False
991,694,210,305.0,27,32,False
992,694,275,222.0,31,30,True
993,695,196,525.0,19,19,False
994,695,291,201.0,30,30,True
995,696,199,525.0,19,19,False
996,696,306,183.0,30,27,True
997,697,200,524.0,20,20,False
998,697,321,165.0,30,28,True
999,698,202,521.0,28,23,False
1000,698,336,149.0,29,29,True
1001,699,202,526.0,30,18,False
1002,699,208,307.0,40,33,False
1003,699,350,132.0,30,31,True
1004,700,204,528.0,29,16,False
1005,700,207,311.0,38,39,False
1006,700,365,119.0,29,29,True
1007,701,197,534.0,36,10,False
1008,701,207,317.0,39,40,False
1009,701,379,108.0,31,29,True
1010,702,407,86.0,28,27,True
1011,703,418,78.0,31,22,True
1012,704,433,70.0,29,26,True
1013,705,449,63.0,29,21,True
1014,706,244,318.0,20,46,False
1015,706,463,60.0,27,18,True
1016,707,243,326.0,33,46,False
1017,707,485,55.0,18,26,True
1018,708,244,337.0,21,41,False
1019,708,495,51.0,19,29,True
1020,709,234,341.0,44,40,False
1021,710,230,356.0,47,33,False
1022,710,525,47.0,19,30,True
1023,711,226,373.0,58,24,False
1024,711,537,49.0,20,28,True
1025,712,261,393.0,24,13,False
1026,712,221,383.0,23,27,False
1027,712,552,50.0,20,28,True
1028,713,217,389.0,57,43,False
1029,713,559,52.0,23,16,True
1030,714,226,395.0,31,60,False
1031,714,579,56.0,15,28,True
1032,715,212,385.0,22,73,False
1033,715,589,70.0,18,18,True
1034,716,192,385.0,34,74,False
1035,716,611,68.0,10,27,True
1036,717,180,382.0,42,73,False
1037,717,615,74.0,24,18,True
1038,718,172,379.0,46,73,False
1039,718,630,82.0,22,28,True
1040,719,171,407.0,34,42,False
1041,719,641,93.0,26,26,True
1042,720,654,103.0,28,24,True
1043,721,216,486.0,24,11,False
1044,721,677,113.0,16,18,True
1045,722,178,418.0,15,10,False
1046,722,685,127.0,28,24,True
1047,723,179,407.0,29,30,False
1048,723,700,142.0,25,25,True
1049,724,168,384.0,52,64,False
1050,724,714,159.0,13,25,False
1051,725,176,385.0,47,68,False
1052,725,728,173.0,25,31,True
1053,726,191,388.0,34,72,False
1054,726,745,198.0,26,20,False
1055,727,212,388.0,24,73,False
1056,728,215,390.0,30,70,False
1057,729,230,529.0,11,15,False
1058,729,218,390.0,40,65,False
1059,730,232,500.0,16,44,False
1060,730,220,390.0,50,63,False
1061,731,239,490.0,21,54,False
1062,731,258,415.0,27,15,False
1063,731,205,377.0,37,41,False
1064,731,758,231.0,28,15,False
1065,732,249,531.0,14,13,False
1066,732,272,404.0,15,10,False
1067,732,208,384.0,34,37,False
1068,732,758,237.0,20,23,True
1069,733,254,530.0,14,14,False
1070,733,210,379.0,33,31,False
1071,733,226,346.0,13,12,False
1072,734,258,530.0,13,14,False
1073,734,209,381.0,39,39,False
1074,734,228,341.0,30,17,False
1075,734,759,258.0,30,26,False
1076,735,263,531.0,14,13,False
1077,735,239,393.0,13,27,False
1078,735,231,340.0,30,19,False
1079,735,762,269.0,29,28,False
1080,736,264,525.0,14,19,False
1081,736,242,394.0,14,23,False
1082,736,236,338.0,31,23,False
1083,736,762,285.0,31,30,False
1084,737,239,339.0,32,26,False
1085,737,765,298.0,30,37,False
1086,738,247,394.0,40,17,False
1087,738,243,343.0,34,35,False
1088,738,766,314.0,30,34,False
1089,739,267,491.0,9,37,False
1090,739,230,478.0,13,20,False
1091,739,251,398.0,40,20,False
1092,739,250,345.0,31,31,False
1093,739,767,333.0,31,33,False
1094,740,271,490.0,12,54,False
1095,740,220,479.0,28,31,False
1096,740,284,408.0,26,17,False
1097,740,767,352.0,33,33,False
1098,740,253,348.0,32,65,False
1099,741,189,531.0,15,13,False
1100,741,275,490.0,7,23,False
1101,741,209,477.0,56,48,False
1102,741,246,394.0,69,39,False
1103,741,770,373.0,30,29,False
1104,741,260,338.0,34,35,False
1105,742,185,476.0,84,68,False
1106,742,300,433.0,14,16,False
1107,742,781,397.0,24,30,False
1108,742,255,344.0,44,100,False
1109,743,193,478.0,79,66,False
1110,743,779,420.0,29,32,False
1111,743,258,339.0,51,133,False
1112,744,204,478.0,72,66,False
1113,744,283,449.0,19,23,False
1114,744,780,447.0,32,27,False
1115,744,260,344.0,50,80,False
1116,745,216,476.0,70,68,False
1117,745,784,474.0,31,21,False
1118,745,267,388.0,37,30,False
1119,745,284,340.0,32,29,False
1120,746,786,504.0,32,30,False
1121,746,227,496.0,49,48,False
1122,746,277,475.0,10,20,False
1123,746,271,385.0,41,34,False
1124,746,288,333.0,33,29,False
1125,747,786,503.0,32,41,False
1126,747,241,490.0,42,54,False
1127,747,277,383.0,41,33,False
1128,747,293,330.0,33,34,False
1129,748,256,501.0,31,43,False
1130,748,781,496.0,31,30,False
1131,748,281,381.0,40,37,False
1132,748,299,341.0,32,21,False
1133,749,772,476.0,33,35,False
1134,749,300,466.0,26,32,False
1135,749,287,380.0,39,55,False
1136,749,310,338.0,26,19,False
1137,750,294,474.0,38,70,False
1138,750,766,459.0,32,23,False
1139,750,290,380.0,33,61,False
1140,750,314,337.0,29,26,False
1141,751,311,464.0,40,80,False
1142,751,759,442.0,34,28,False
1143,751,290,380.0,33,70,False
1144,751,312,332.0,39,32,False
1145,752,325,464.0,26,80,False
1146,752,754,428.0,32,30,False
1147,752,299,382.0,31,71,False
1148,752,322,333.0,31,33,False
1149,753,329,463.0,38,81,False
1150,753,753,414.0,23,20,False
1151,753,307,380.0,39,73,False
1152,753,331,339.0,25,32,False
1153,754,335,461.0,40,83,False
1154,754,751,401.0,22,22,False
1155,754,317,381.0,36,75,False
1156,754,335,339.0,30,26,False
1157,755,314,488.0,16,17,False
1158,755,745,392.0,23,28,False
1159,755,326,385.0,57,159,False
1160,755,341,339.0,27,31,False
1161,756,738,383.0,17,10,False
1162,756,318,343.0,96,201,False
1163,757,728,373.0,19,15,False
1164,757,317,343.0,75,201,False
1165,758,287,386.0,111,158,False
1166,758,723,366.0,21,16,False
1167,758,360,343.0,28,29,False
1168,759,290,454.0,110,90,False
1169,759,353,385.0,48,67,False
1170,759,719,364.0,26,17,False
1171,759,366,335.0,28,36,False
1172,760,320,470.0,77,74,False
1173,760,363,372.0,51,70,False
1174,760,371,330.0,34,39,False
1175,761,336,492.0,58,52,False
1176,761,368,383.0,47,56,False
1177,761,383,328.0,29,40,False
1178,762,349,489.0,46,55,False
1179,762,378,335.0,42,99,False
1180,763,364,505.0,33,39,False
1181,763,393,476.0,29,22,False
1182,763,390,334.0,32,102,False
1183,764,380,529.0,21,15,False
1184,764,390,334.0,42,186,False
1185,765,398,488.0,38,56,False
1186,765,698,358.0,23,21,False
1187,765,390,332.0,54,132,False
1188,766,411,488.0,31,56,False
1189,766,422,419.0,32,45,False
1190,766,686,363.0,31,20,False
1191,766,393,334.0,41,76,False
1192,767,433,490.0,20,54,False
1193,767,431,406.0,34,34,False
1194,767,399,381.0,15,18,False
1195,767,681,369.0,33,18,False
1196,767,410,334.0,31,30,False
1197,768,446,513.0,22,31,False
1198,768,410,487.0,13,25,False
1199,768,679,377.0,29,15,False
1200,768,405,335.0,70,103,False
1201,769,454,513.0,48,31,False
1202,769,411,471.0,26,44,False
1203,769,440,389.0,44,48,False
1204,769,682,386.0,22,13,False
1205,769,410,386.0,16,17,False
1206,769,420,327.0,30,36,False
1207,770,456,502.0,52,42,False
1208,770,412,472.0,33,48,False
1209,770,673,398.0,29,29,False
1210,770,417,388.0,76,49,False
1211,770,425,338.0,31,14,False
1212,771,390,475.0,99,69,False
1213,771,667,409.0,32,29,False
1214,771,423,371.0,80,70,False
1215,771,431,339.0,30,14,False
1216,772,397,474.0,95,70,False
1217,772,667,421.0,29,32,False
1218,772,429,340.0,81,129,False
1219,773,408,475.0,71,69,False
1220,773,662,439.0,31,28,False
1221,773,433,383.0,81,70,False
1222,773,441,341.0,32,20,False
1223,774,420,500.0,47,44,False
1224,774,658,453.0,33,33,False
1225,774,444,377.0,75,69,False
1226,774,448,340.0,29,28,False
1227,775,433,528.0,10,16,False
1228,775,443,502.0,28,23,False
1229,775,655,471.0,33,34,False
1230,775,444,327.0,81,116,False
1231,776,445,496.0,33,48,False
1232,776,653,490.0,32,35,False
1233,776,449,380.0,82,62,False
1234,776,459,340.0,25,27,False
1235,777,651,513.0,31,31,False
1236,777,454,504.0,26,40,False
1237,777,450,383.0,88,56,False
1238,777,460,338.0,17,27,False
1239,778,649,512.0,29,32,False
1240,778,502,462.0,15,18,False
1241,778,455,380.0,89,55,False
1242,778,470,337.0,15,27,False
1243,779,643,500.0,32,32,False
1244,779,494,498.0,15,46,False
1245,779,505,458.0,18,16,False
1246,779,459,378.0,93,54,False
1247,779,470,324.0,28,38,False
1248,780,498,507.0,25,37,False
1249,780,639,484.0,32,35,False
1250,780,460,378.0,99,52,False
1251,780,475,335.0,27,28,False
1252,781,505,482.0,30,62,False
1253,781,638,472.0,28,34,False
1254,781,481,372.0,86,54,False
1255,781,478,334.0,28,13,False
1256,782,523,514.0,23,30,False
1257,782,635,463.0,28,29,False
1258,782,500,374.0,74,49,False
1259,782,484,335.0,26,27,False
1260,783,530,514.0,21,30,False
1261,783,634,452.0,25,28,False
1262,783,487,337.0,95,68,False
1263,784,536,519.0,12,25,False
1264,784,627,448.0,29,21,False
1265,784,565,385.0,25,18,False
1266,784,510,377.0,28,14,False
1267,784,495,337.0,24,30,False
1268,785,625,436.0,18,16,False
1269,785,514,377.0,30,14,False
1270,785,496,339.0,28,29,False
1271,786,481,396.0,41,22,False
1272,786,519,379.0,26,13,False
1273,786,501,340.0,27,30,False
1274,787,483,398.0,33,22,False
1275,787,569,387.0,35,12,False
1276,787,501,343.0,33,45,False
1277,788,481,397.0,31,27,False
1278,788,561,387.0,54,19,False
1279,788,512,333.0,28,57,False
1280,789,476,409.0,12,24,False
1281,789,556,392.0,65,23,False
1282,789,513,347.0,34,27,False
1283,790,470,406.0,16,33,False
1284,790,556,396.0,39,22,False
1285,791,464,410.0,19,33,False
1286,791,558,402.0,47,49,False
1287,792,459,410.0,22,33,False
1288,792,554,406.0,72,66,False
1289,793,557,416.0,66,73,False
1290,793,457,416.0,16,24,False
1291,794,590,479.0,32,26,False
1292,794,548,403.0,27,57,False
1293,795,589,502.0,30,24,False
1294,795,542,403.0,26,61,False
1295,795,480,380.0,13,24,False
1296,796,584,507.0,32,37,False
1297,796,539,403.0,22,55,False
1298,796,470,379.0,26,34,False
1299,797,579,508.0,30,36,False
1300,797,535,403.0,22,54,False
1301,797,479,379.0,15,21,False
1302,798,573,492.0,29,30,False
1303,798,539,434.0,14,34,False
1304,798,532,403.0,11,16,False
1305,799,564,478.0,31,31,False
1306,799,530,401.0,12,30,False
1307,800,559,466.0,31,28,False
1308,800,527,402.0,10,20,False
1309,800,468,381.0,17,20,False
1310,801,550,453.0,33,30,False
1311,801,465,380.0,18,24,False
1312,801,503,347.0,9,24,False
1313,802,550,444.0,26,31,False
1314,802,521,404.0,12,29,False
1315,802,464,374.0,14,33,False
1316,803,522,436.0,48,33,False
1317,803,518,404.0,12,22,False
1318,803,450,378.0,24,43,False
1319,804,528,428.0,34,27,False
1320,804,449,382.0,22,59,False
1321,805,528,516.0,17,18,False
1322,805,499,464.0,21,19,False
1323,805,510,401.0,25,26,False
1324,805,445,383.0,18,55,False
1325,805,485,334.0,23,38,False
1326,806,514,493.0,37,51,False
1327,806,494,461.0,23,26,False
1328,806,506,400.0,15,22,False
1329,806,443,387.0,22,35,False
1330,806,480,335.0,24,18,False
1331,807,506,490.0,33,54,False
1332,807,488,448.0,23,40,False
1333,807,503,399.0,14,25,False
1334,807,441,388.0,21,32,False
1335,807,474,338.0,22,30,False
1336,808,480,454.0,47,90,False
1337,808,499,396.0,29,21,False
1338,808,440,388.0,20,26,False
1339,809,473,455.0,43,89,False
1340,809,495,395.0,13,21,False
1341,809,436,387.0,22,25,False
1342,810,476,456.0,24,80,False
1343,810,492,393.0,17,27,False
1344,810,433,390.0,21,35,False
1345,811,475,514.0,17,30,False
1346,811,488,391.0,16,21,False
1347,811,431,387.0,20,28,False
1348,811,451,329.0,9,19,False
1349,812,460,489.0,16,55,False
1350,812,485,389.0,20,11,False
1351,812,433,387.0,14,33,False
1352,813,452,489.0,15,55,False
1353,813,441,340.0,19,9,False
1354,814,438,487.0,22,57,False
1355,814,489,401.0,13,19,False
1356,814,427,390.0,15,21,False
1357,814,464,387.0,25,22,False
1358,814,435,340.0,27,13,False
1359,815,427,485.0,25,59,False
1360,815,454,386.0,40,32,False
1361,815,431,341.0,25,23,False
1362,816,404,484.0,42,60,False
1363,816,456,469.0,25,28,False
1364,816,421,372.0,66,52,False
1365,816,425,333.0,28,41,False
1366,817,409,488.0,25,56,False
1367,817,444,470.0,49,63,False
1368,817,424,451.0,14,16,False
1369,817,414,342.0,57,82,False
1370,818,411,488.0,21,23,False
1371,818,439,469.0,61,75,False
1372,818,418,452.0,13,17,False
1373,818,405,368.0,59,57,False
1374,818,408,345.0,31,20,False
1375,819,406,469.0,88,75,False
1376,819,412,455.0,13,13,False
1377,819,395,368.0,59,60,False
1378,819,403,338.0,32,29,False
1379,820,420,467.0,65,77,False
1380,820,385,389.0,61,38,False
1381,820,399,337.0,27,36,False
1382,821,419,467.0,56,77,False
1383,821,372,374.0,69,54,False
1384,821,395,334.0,28,31,False
1385,822,418,491.0,45,53,False
1386,822,388,375.0,45,46,False
1387,822,391,332.0,27,38,False
1388,823,416,495.0,35,49,False
1389,823,371,370.0,59,54,False
1390,823,386,334.0,28,28,False
1391,824,396,511.0,43,33,False
1392,824,369,378.0,59,70,False
1393,824,380,330.0,31,36,False
1394,825,385,482.0,15,32,False
1395,825,364,391.0,56,31,False
1396,825,377,329.0,29,36,False
1397,826,379,480.0,24,64,False
1398,826,357,384.0,58,24,False
1399,826,372,328.0,29,36,False
1400,827,367,501.0,30,43,False
1401,827,375,381.0,34,24,False
1402,827,370,329.0,28,34,False
1403,828,357,502.0,17,42,False
1404,828,380,380.0,24,23,False
1405,828,365,326.0,28,38,False
1406,829,345,499.0,21,45,False
1407,829,363,377.0,36,22,False
1408,829,358,329.0,30,39,False
1409,830,334,501.0,24,43,False
1410,830,370,463.0,32,39,False
1411,830,353,334.0,40,65,False
1412,831,302,526.0,39,18,False
1413,831,364,463.0,38,44,False
1414,831,341,338.0,46,62,False
1415,832,328,485.0,13,23,False
1416,832,357,465.0,47,50,False
1417,832,313,376.0,68,24,False
1418,832,343,338.0,31,28,False
1419,833,349,466.0,69,78,False
1420,833,323,464.0,19,45,False
1421,833,307,341.0,69,60,False
1422,834,317,434.0,97,110,False
1423,834,323,341.0,45,65,False
1424,835,311,466.0,96,78,False
1425,835,321,384.0,44,26,False
1426,835,335,340.0,20,27,False
1427,836,313,467.0,84,77,False
1428,836,315,382.0,45,30,False
1429,836,331,340.0,19,24,False
1430,837,306,466.0,80,78,False
1431,837,311,377.0,45,35,False
1432,837,319,341.0,29,21,False
1433,838,303,465.0,73,79,False
1434,838,303,376.0,48,34,False
1435,838,313,348.0,22,15,False
1436,839,301,460.0,63,84,False
1437,839,293,374.0,22,20,False
1438,839,310,348.0,19,12,False
1439,840,293,470.0,56,74,False
1440,840,310,457.0,15,14,False
1441,840,306,349.0,18,16,False
1442,841,311,524.0,23,20,False
1443,841,288,481.0,24,31,False
1444,841,302,349.0,20,13,False
1445,842,281,463.0,37,81,False
1446,842,282,372.0,19,27,False
1447,842,301,349.0,17,13,False
1448,843,277,481.0,38,63,False
1449,843,266,348.0,48,56,False
1450,844,270,463.0,42,81,False
1451,844,248,383.0,11,19,False
1452,844,275,369.0,23,38,False
1453,844,288,323.0,22,34,False
1454,845,258,460.0,61,84,False
1455,845,244,374.0,64,37,False
1456,845,283,322.0,36,42,False
1457,846,257,461.0,63,83,False
1458,846,221,383.0,88,54,False
1459,846,275,333.0,24,26,False
1460,847,253,468.0,72,76,False
1461,847,208,373.0,84,88,False
1462,847,274,336.0,21,24,False
1463,848,267,472.0,54,72,False
1464,848,200,448.0,34,34,False
1465,849,268,492.0,46,52,False
1466,849,190,473.0,35,35,False
1467,849,239,405.0,19,41,False
1468,850,180,498.0,36,38,False
1469,850,268,496.0,38,48,False
1470,850,231,403.0,23,47,False
1471,850,263,332.0,25,32,False
1472,851,176,508.0,32,36,False
1473,851,265,501.0,32,43,False
1474,851,228,421.0,15,32,False
1475,851,243,382.0,12,33,False
1476,852,263,512.0,24,32,False
1477,852,171,508.0,36,36,False
1478,852,225,465.0,11,18,False
1479,852,223,416.0,18,34,False
1480,853,262,515.0,15,29,False
1481,853,170,487.0,36,36,False
1482,853,218,470.0,28,14,False
1483,853,218,406.0,25,42,False
1484,854,224,494.0,27,35,False
1485,854,169,472.0,36,34,False
1486,854,210,388.0,31,57,False
1487,855,214,489.0,34,55,False
1488,855,169,456.0,69,33,False
1489,855,201,413.0,27,29,False
1490,855,228,393.0,11,15,False
1491,856,213,491.0,15,42,False
1492,856,168,393.0,63,80,False
